Sat Sep 12 2015 02:00:00 GMT+0200 (Central European Summer Time),16690,N,0,0,0,0,0.00,0.00,0.00
Sun Sep 13 2015 02:00:00 GMT+0200 (Central European Summer Time),16691,N,0,0,0,0,0.00,0.00,0.00
Mon Sep 14 2015 02:00:00 GMT+0200 (Central European Summer Time),16692,N,0,0,0,0,0.00,0.00,0.00
Tue Sep 15 2015 02:00:00 GMT+0200 (Central European Summer Time),16693,N,0,0,0,0,0.00,0.00,0.00
Wed Sep 16 2015 02:00:00 GMT+0200 (Central European Summer Time),16694,N,0,0,0,0,0.00,0.00,0.00
Thu Sep 17 2015 02:00:00 GMT+0200 (Central European Summer Time),16695,N,0,0,0,0,0.00,0.00,0.00
Fri Sep 18 2015 02:00:00 GMT+0200 (Central European Summer Time),16696,N,0,0,0,0,0.00,0.00,0.00
Sat Sep 19 2015 02:00:00 GMT+0200 (Central European Summer Time),16697,N,0,0,0,0,0.00,0.00,0.00
Sun Sep 20 2015 02:00:00 GMT+0200 (Central European Summer Time),16698,N,0,0,0,0,0.00,0.00,0.00
Mon Sep 21 2015 02:00:00 GMT+0200 (Central European Summer Time),16699,N,0,0,0,0,0.00,0.00,0.00
Tue Sep 22 2015 02:00:00 GMT+0200 (Central European Summer Time),16700,N,0,0,0,0,0.00,0.00,0.00
Wed Sep 23 2015 02:00:00 GMT+0200 (Central European Summer Time),16701,N,0,0,0,0,0.00,0.00,0.00
Thu Sep 24 2015 02:00:00 GMT+0200 (Central European Summer Time),16702,N,0,0,0,0,0.00,0.00,0.00
Fri Sep 25 2015 02:00:00 GMT+0200 (Central European Summer Time),16703,N,0,0,0,0,0.00,0.00,0.00
Sat Sep 26 2015 02:00:00 GMT+0200 (Central European Summer Time),16704,N,0,0,0,0,0.00,0.00,0.00
Sun Sep 27 2015 02:00:00 GMT+0200 (Central European Summer Time),16705,N,0,0,0,0,0.00,0.00,0.00
Mon Sep 28 2015 02:00:00 GMT+0200 (Central European Summer Time),16706,N,0,0,0,0,0.00,0.00,0.00
Tue Sep 29 2015 02:00:00 GMT+0200 (Central European Summer Time),16707,N,0,0,0,0,0.00,0.00,0.00
Wed Sep 30 2015 02:00:00 GMT+0200 (Central European Summer Time),16708,N,0,0,0,0,0.00,0.00,0.00
Thu Oct 01 2015 02:00:00 GMT+0200 (Central European Summer Time),16709,N,0,0,0,0,0.00,0.00,0.00
Fri Oct 02 2015 02:00:00 GMT+0200 (Central European Summer Time),16710,N,0,0,0,0,0.00,0.00,0.00
Sat Oct 03 2015 02:00:00 GMT+0200 (Central European Summer Time),16711,N,0,0,0,0,0.00,0.00,0.00
Sun Oct 04 2015 02:00:00 GMT+0200 (Central European Summer Time),16712,N,0,0,0,0,0.00,0.00,0.00
Mon Oct 05 2015 02:00:00 GMT+0200 (Central European Summer Time),16713,N,0,0,0,0,0.00,0.00,0.00
Tue Oct 06 2015 02:00:00 GMT+0200 (Central European Summer Time),16714,N,0,0,0,0,0.00,0.00,0.00
Wed Oct 07 2015 02:00:00 GMT+0200 (Central European Summer Time),16715,N,0,0,0,0,0.00,0.00,0.00
Thu Oct 08 2015 02:00:00 GMT+0200 (Central European Summer Time),16716,N,0,0,0,0,0.00,0.00,0.00
Fri Oct 09 2015 02:00:00 GMT+0200 (Central European Summer Time),16717,N,0,0,0,0,0.00,0.00,0.00
Sat Oct 10 2015 02:00:00 GMT+0200 (Central European Summer Time),16718,N,0,0,0,0,0.00,0.00,0.00
Sun Oct 11 2015 02:00:00 GMT+0200 (Central European Summer Time),16719,N,0,0,0,0,0.00,0.00,0.00
Mon Oct 12 2015 02:00:00 GMT+0200 (Central European Summer Time),16720,N,0,0,0,0,0.00,0.00,0.00
Tue Oct 13 2015 02:00:00 GMT+0200 (Central European Summer Time),16721,N,0,0,0,0,0.00,0.00,0.00
Wed Oct 14 2015 02:00:00 GMT+0200 (Central European Summer Time),16722,N,0,0,0,0,0.00,0.00,0.00
Thu Oct 15 2015 02:00:00 GMT+0200 (Central European Summer Time),16723,N,0,0,0,0,0.00,0.00,0.00
Fri Oct 16 2015 02:00:00 GMT+0200 (Central European Summer Time),16724,N,0,0,0,0,0.00,0.00,0.00
Sat Oct 17 2015 02:00:00 GMT+0200 (Central European Summer Time),16725,N,0,0,0,0,0.00,0.00,0.00
Sun Oct 18 2015 02:00:00 GMT+0200 (Central European Summer Time),16726,N,0,0,0,0,0.00,0.00,0.00
Mon Oct 19 2015 02:00:00 GMT+0200 (Central European Summer Time),16727,N,0,0,0,0,0.00,0.00,0.00
Tue Oct 20 2015 02:00:00 GMT+0200 (Central European Summer Time),16728,N,0,0,0,0,0.00,0.00,0.00
Wed Oct 21 2015 02:00:00 GMT+0200 (Central European Summer Time),16729,N,0,0,0,0,0.00,0.00,0.00
Thu Oct 22 2015 02:00:00 GMT+0200 (Central European Summer Time),16730,N,0,0,0,0,0.00,0.00,0.00
Fri Oct 23 2015 02:00:00 GMT+0200 (Central European Summer Time),16731,N,0,0,0,0,0.00,0.00,0.00
Sat Oct 24 2015 02:00:00 GMT+0200 (Central European Summer Time),16732,N,0,0,0,0,0.00,0.00,0.00
Sun Oct 25 2015 02:00:00 GMT+0200 (Central European Summer Time),16733,N,0,0,0,0,0.00,0.00,0.00
Mon Oct 26 2015 01:00:00 GMT+0100 (Central European Standard Time),16734,N,0,0,0,0,0.00,0.00,0.00
Tue Oct 27 2015 01:00:00 GMT+0100 (Central European Standard Time),16735,N,0,0,0,0,0.00,0.00,0.00
Wed Oct 28 2015 01:00:00 GMT+0100 (Central European Standard Time),16736,N,0,0,0,0,0.00,0.00,0.00
Thu Oct 29 2015 01:00:00 GMT+0100 (Central European Standard Time),16737,N,0,0,0,0,0.00,0.00,0.00
Fri Oct 30 2015 01:00:00 GMT+0100 (Central European Standard Time),16738,N,0,0,0,0,0.00,0.00,0.00
Sat Oct 31 2015 01:00:00 GMT+0100 (Central European Standard Time),16739,N,0,0,0,0,0.00,0.00,0.00
Sun Nov 01 2015 01:00:00 GMT+0100 (Central European Standard Time),16740,N,0,0,0,0,0.00,0.00,0.00
Mon Nov 02 2015 01:00:00 GMT+0100 (Central European Standard Time),16741,N,0,0,0,0,0.00,0.00,0.00
Tue Nov 03 2015 01:00:00 GMT+0100 (Central European Standard Time),16742,N,0,0,0,0,0.00,0.00,0.00
Wed Nov 04 2015 01:00:00 GMT+0100 (Central European Standard Time),16743,N,0,0,0,0,0.00,0.00,0.00
Thu Nov 05 2015 01:00:00 GMT+0100 (Central European Standard Time),16744,N,0,0,0,0,0.00,0.00,0.00
Fri Nov 06 2015 01:00:00 GMT+0100 (Central European Standard Time),16745,N,0,0,0,0,0.00,0.00,0.00
Sat Nov 07 2015 01:00:00 GMT+0100 (Central European Standard Time),16746,N,0,0,0,0,0.00,0.00,0.00
Sun Nov 08 2015 01:00:00 GMT+0100 (Central European Standard Time),16747,N,0,0,0,0,0.00,0.00,0.00
Mon Nov 09 2015 01:00:00 GMT+0100 (Central European Standard Time),16748,N,0,0,0,0,0.00,0.00,0.00
Tue Nov 10 2015 01:00:00 GMT+0100 (Central European Standard Time),16749,N,0,0,0,0,0.00,0.00,0.00
Wed Nov 11 2015 01:00:00 GMT+0100 (Central European Standard Time),16750,N,0,0,0,0,0.00,0.00,0.00
Thu Nov 12 2015 01:00:00 GMT+0100 (Central European Standard Time),16751,N,0,0,0,0,0.00,0.00,0.00
Fri Nov 13 2015 01:00:00 GMT+0100 (Central European Standard Time),16752,N,0,0,0,0,0.00,0.00,0.00
Sat Nov 14 2015 01:00:00 GMT+0100 (Central European Standard Time),16753,N,0,0,0,0,0.00,0.00,0.00
Sun Nov 15 2015 01:00:00 GMT+0100 (Central European Standard Time),16754,N,0,0,0,0,0.00,0.00,0.00
Mon Nov 16 2015 01:00:00 GMT+0100 (Central European Standard Time),16755,N,0,0,0,0,0.00,0.00,0.00
Tue Nov 17 2015 01:00:00 GMT+0100 (Central European Standard Time),16756,N,0,0,0,0,0.00,0.00,0.00
Wed Nov 18 2015 01:00:00 GMT+0100 (Central European Standard Time),16757,N,0,0,0,0,0.00,0.00,0.00
Thu Nov 19 2015 01:00:00 GMT+0100 (Central European Standard Time),16758,N,0,0,0,0,0.00,0.00,0.00
Fri Nov 20 2015 01:00:00 GMT+0100 (Central European Standard Time),16759,N,0,0,0,0,0.00,0.00,0.00
Sat Nov 21 2015 01:00:00 GMT+0100 (Central European Standard Time),16760,N,0,0,0,0,0.00,0.00,0.00
Sun Nov 22 2015 01:00:00 GMT+0100 (Central European Standard Time),16761,N,0,0,0,0,0.00,0.00,0.00
Mon Nov 23 2015 01:00:00 GMT+0100 (Central European Standard Time),16762,N,0,0,0,0,0.00,0.00,0.00
Tue Nov 24 2015 01:00:00 GMT+0100 (Central European Standard Time),16763,N,0,0,0,0,0.00,0.00,0.00
Wed Nov 25 2015 01:00:00 GMT+0100 (Central European Standard Time),16764,N,0,0,0,0,0.00,0.00,0.00
Thu Nov 26 2015 01:00:00 GMT+0100 (Central European Standard Time),16765,N,0,0,0,0,0.00,0.00,0.00
Fri Nov 27 2015 01:00:00 GMT+0100 (Central European Standard Time),16766,N,0,0,0,0,0.00,0.00,0.00
Sat Nov 28 2015 01:00:00 GMT+0100 (Central European Standard Time),16767,N,0,0,0,0,0.00,0.00,0.00
Sun Nov 29 2015 01:00:00 GMT+0100 (Central European Standard Time),16768,N,0,0,0,0,0.00,0.00,0.00
Mon Nov 30 2015 01:00:00 GMT+0100 (Central European Standard Time),16769,N,0,0,0,0,0.00,0.00,0.00
Tue Dec 01 2015 01:00:00 GMT+0100 (Central European Standard Time),16770,N,0,0,0,0,0.00,0.00,0.00
Wed Dec 02 2015 01:00:00 GMT+0100 (Central European Standard Time),16771,N,0,0,0,0,0.00,0.00,0.00
Thu Dec 03 2015 01:00:00 GMT+0100 (Central European Standard Time),16772,N,0,0,0,0,0.00,0.00,0.00
Fri Dec 04 2015 01:00:00 GMT+0100 (Central European Standard Time),16773,N,0,0,0,0,0.00,0.00,0.00
Sat Dec 05 2015 01:00:00 GMT+0100 (Central European Standard Time),16774,N,0,0,0,0,0.00,0.00,0.00
Sun Dec 06 2015 01:00:00 GMT+0100 (Central European Standard Time),16775,N,0,0,0,0,0.00,0.00,0.00
Mon Dec 07 2015 01:00:00 GMT+0100 (Central European Standard Time),16776,N,0,0,0,0,0.00,0.00,0.00
Tue Dec 08 2015 01:00:00 GMT+0100 (Central European Standard Time),16777,N,0,0,0,0,0.00,0.00,0.00
Wed Dec 09 2015 01:00:00 GMT+0100 (Central European Standard Time),16778,N,0,0,0,0,0.00,0.00,0.00
Thu Dec 10 2015 01:00:00 GMT+0100 (Central European Standard Time),16779,N,0,0,0,0,0.00,0.00,0.00
Fri Dec 11 2015 01:00:00 GMT+0100 (Central European Standard Time),16780,N,0,0,0,0,0.00,0.00,0.00
Sat Dec 12 2015 01:00:00 GMT+0100 (Central European Standard Time),16781,N,0,0,0,0,0.00,0.00,0.00
Sun Dec 13 2015 01:00:00 GMT+0100 (Central European Standard Time),16782,N,0,0,0,0,0.00,0.00,0.00
Mon Dec 14 2015 01:00:00 GMT+0100 (Central European Standard Time),16783,N,0,0,0,0,0.00,0.00,0.00
Tue Dec 15 2015 01:00:00 GMT+0100 (Central European Standard Time),16784,N,0,0,0,0,0.00,0.00,0.00
Wed Dec 16 2015 01:00:00 GMT+0100 (Central European Standard Time),16785,N,0,0,0,0,0.00,0.00,0.00
Thu Dec 17 2015 01:00:00 GMT+0100 (Central European Standard Time),16786,N,0,0,0,0,0.00,0.00,0.00
Fri Dec 18 2015 01:00:00 GMT+0100 (Central European Standard Time),16787,N,0,0,0,0,0.00,0.00,0.00
Sat Dec 19 2015 01:00:00 GMT+0100 (Central European Standard Time),16788,N,0,0,0,0,0.00,0.00,0.00
Sun Dec 20 2015 01:00:00 GMT+0100 (Central European Standard Time),16789,N,0,0,0,0,0.00,0.00,0.00
Mon Dec 21 2015 01:00:00 GMT+0100 (Central European Standard Time),16790,N,0,0,0,0,0.00,0.00,0.00
Tue Dec 22 2015 01:00:00 GMT+0100 (Central European Standard Time),16791,N,0,0,0,0,0.00,0.00,0.00
Wed Dec 23 2015 01:00:00 GMT+0100 (Central European Standard Time),16792,N,0,0,0,0,0.00,0.00,0.00
Thu Dec 24 2015 01:00:00 GMT+0100 (Central European Standard Time),16793,N,0,0,0,0,0.00,0.00,0.00
Fri Dec 25 2015 01:00:00 GMT+0100 (Central European Standard Time),16794,N,0,0,0,0,0.00,0.00,0.00
Sat Dec 26 2015 01:00:00 GMT+0100 (Central European Standard Time),16795,N,0,0,0,0,0.00,0.00,0.00
Sun Dec 27 2015 01:00:00 GMT+0100 (Central European Standard Time),16796,N,0,0,0,0,0.00,0.00,0.00
Mon Dec 28 2015 01:00:00 GMT+0100 (Central European Standard Time),16797,N,0,0,0,0,0.00,0.00,0.00
Tue Dec 29 2015 01:00:00 GMT+0100 (Central European Standard Time),16798,N,0,0,0,0,0.00,0.00,0.00
Wed Dec 30 2015 01:00:00 GMT+0100 (Central European Standard Time),16799,N,0,0,0,0,0.00,0.00,0.00
Thu Dec 31 2015 01:00:00 GMT+0100 (Central European Standard Time),16800,N,0,0,0,0,0.00,0.00,0.00
Fri Jan 01 2016 01:00:00 GMT+0100 (Central European Standard Time),16801,N,0,0,0,0,0.00,0.00,0.00
Sat Jan 02 2016 01:00:00 GMT+0100 (Central European Standard Time),16802,N,0,0,0,0,0.00,0.00,0.00
Sun Jan 03 2016 01:00:00 GMT+0100 (Central European Standard Time),16803,N,0,0,0,0,0.00,0.00,0.00
Mon Jan 04 2016 01:00:00 GMT+0100 (Central European Standard Time),16804,N,0,0,0,0,0.00,0.00,0.00
Tue Jan 05 2016 01:00:00 GMT+0100 (Central European Standard Time),16805,N,0,0,0,0,0.00,0.00,0.00
Wed Jan 06 2016 01:00:00 GMT+0100 (Central European Standard Time),16806,N,0,0,0,0,0.00,0.00,0.00
Thu Jan 07 2016 01:00:00 GMT+0100 (Central European Standard Time),16807,N,0,0,0,0,0.00,0.00,0.00
Fri Jan 08 2016 01:00:00 GMT+0100 (Central European Standard Time),16808,N,0,0,0,0,0.00,0.00,0.00
Sat Jan 09 2016 01:00:00 GMT+0100 (Central European Standard Time),16809,N,0,0,0,0,0.00,0.00,0.00
Sun Jan 10 2016 01:00:00 GMT+0100 (Central European Standard Time),16810,N,0,0,0,0,0.00,0.00,0.00
Mon Jan 11 2016 01:00:00 GMT+0100 (Central European Standard Time),16811,N,0,0,0,0,0.00,0.00,0.00
Tue Jan 12 2016 01:00:00 GMT+0100 (Central European Standard Time),16812,N,0,0,0,0,0.00,0.00,0.00
Wed Jan 13 2016 01:00:00 GMT+0100 (Central European Standard Time),16813,N,0,0,0,0,0.00,0.00,0.00
Thu Jan 14 2016 01:00:00 GMT+0100 (Central European Standard Time),16814,N,0,0,0,0,0.00,0.00,0.00
Fri Jan 15 2016 01:00:00 GMT+0100 (Central European Standard Time),16815,N,0,0,0,0,0.00,0.00,0.00
Sat Jan 16 2016 01:00:00 GMT+0100 (Central European Standard Time),16816,N,0,0,0,0,0.00,0.00,0.00
Sun Jan 17 2016 01:00:00 GMT+0100 (Central European Standard Time),16817,N,0,0,0,0,0.00,0.00,0.00
Mon Jan 18 2016 01:00:00 GMT+0100 (Central European Standard Time),16818,N,0,0,0,0,0.00,0.00,0.00
Tue Jan 19 2016 01:00:00 GMT+0100 (Central European Standard Time),16819,N,0,0,0,0,0.00,0.00,0.00
Wed Jan 20 2016 01:00:00 GMT+0100 (Central European Standard Time),16820,N,0,0,0,0,0.00,0.00,0.00
Thu Jan 21 2016 01:00:00 GMT+0100 (Central European Standard Time),16821,N,0,0,0,0,0.00,0.00,0.00
Fri Jan 22 2016 01:00:00 GMT+0100 (Central European Standard Time),16822,N,0,0,0,0,0.00,0.00,0.00
Sat Jan 23 2016 01:00:00 GMT+0100 (Central European Standard Time),16823,N,0,0,0,0,0.00,0.00,0.00
Sun Jan 24 2016 01:00:00 GMT+0100 (Central European Standard Time),16824,N,0,0,0,0,0.00,0.00,0.00
Mon Jan 25 2016 01:00:00 GMT+0100 (Central European Standard Time),16825,N,0,0,0,0,0.00,0.00,0.00
Tue Jan 26 2016 01:00:00 GMT+0100 (Central European Standard Time),16826,N,0,0,0,0,0.00,0.00,0.00
Wed Jan 27 2016 01:00:00 GMT+0100 (Central European Standard Time),16827,N,0,0,0,0,0.00,0.00,0.00
Thu Jan 28 2016 01:00:00 GMT+0100 (Central European Standard Time),16828,N,0,0,0,0,0.00,0.00,0.00
Fri Jan 29 2016 01:00:00 GMT+0100 (Central European Standard Time),16829,N,0,0,0,0,0.00,0.00,0.00
Sat Jan 30 2016 01:00:00 GMT+0100 (Central European Standard Time),16830,N,0,0,0,0,0.00,0.00,0.00
Sun Jan 31 2016 01:00:00 GMT+0100 (Central European Standard Time),16831,N,0,0,0,0,0.00,0.00,0.00
Mon Feb 01 2016 01:00:00 GMT+0100 (Central European Standard Time),16832,N,0,0,0,0,0.00,0.00,0.00
Tue Feb 02 2016 01:00:00 GMT+0100 (Central European Standard Time),16833,N,0,0,0,0,0.00,0.00,0.00
Wed Feb 03 2016 01:00:00 GMT+0100 (Central European Standard Time),16834,N,0,0,0,0,0.00,0.00,0.00
Thu Feb 04 2016 01:00:00 GMT+0100 (Central European Standard Time),16835,N,0,0,0,0,0.00,0.00,0.00
Fri Feb 05 2016 01:00:00 GMT+0100 (Central European Standard Time),16836,N,0,0,0,0,0.00,0.00,0.00
Sat Feb 06 2016 01:00:00 GMT+0100 (Central European Standard Time),16837,N,0,0,0,0,0.00,0.00,0.00
Sun Feb 07 2016 01:00:00 GMT+0100 (Central European Standard Time),16838,N,0,0,0,0,0.00,0.00,0.00
Mon Feb 08 2016 01:00:00 GMT+0100 (Central European Standard Time),16839,N,0,0,0,0,0.00,0.00,0.00
Tue Feb 09 2016 01:00:00 GMT+0100 (Central European Standard Time),16840,N,0,0,0,0,0.00,0.00,0.00
Wed Feb 10 2016 01:00:00 GMT+0100 (Central European Standard Time),16841,N,0,0,0,0,0.00,0.00,0.00
Thu Feb 11 2016 01:00:00 GMT+0100 (Central European Standard Time),16842,N,0,0,0,0,0.00,0.00,0.00
Fri Feb 12 2016 01:00:00 GMT+0100 (Central European Standard Time),16843,N,0,0,0,0,0.00,0.00,0.00
Sat Feb 13 2016 01:00:00 GMT+0100 (Central European Standard Time),16844,N,0,0,0,0,0.00,0.00,0.00
Sun Feb 14 2016 01:00:00 GMT+0100 (Central European Standard Time),16845,N,0,0,0,0,0.00,0.00,0.00
Mon Feb 15 2016 01:00:00 GMT+0100 (Central European Standard Time),16846,N,0,0,0,0,0.00,0.00,0.00
Tue Feb 16 2016 01:00:00 GMT+0100 (Central European Standard Time),16847,N,0,0,0,0,0.00,0.00,0.00
Wed Feb 17 2016 01:00:00 GMT+0100 (Central European Standard Time),16848,N,0,0,0,0,0.00,0.00,0.00
Thu Feb 18 2016 01:00:00 GMT+0100 (Central European Standard Time),16849,N,0,0,0,0,0.00,0.00,0.00
Fri Feb 19 2016 01:00:00 GMT+0100 (Central European Standard Time),16850,N,0,0,0,0,0.00,0.00,0.00
Sat Feb 20 2016 01:00:00 GMT+0100 (Central European Standard Time),16851,N,0,0,0,0,0.00,0.00,0.00
Sun Feb 21 2016 01:00:00 GMT+0100 (Central European Standard Time),16852,N,0,0,0,0,0.00,0.00,0.00
Mon Feb 22 2016 01:00:00 GMT+0100 (Central European Standard Time),16853,N,0,0,0,0,0.00,0.00,0.00
Tue Feb 23 2016 01:00:00 GMT+0100 (Central European Standard Time),16854,N,0,0,0,0,0.00,0.00,0.00
Wed Feb 24 2016 01:00:00 GMT+0100 (Central European Standard Time),16855,N,0,0,0,0,0.00,0.00,0.00
Thu Feb 25 2016 01:00:00 GMT+0100 (Central European Standard Time),16856,N,0,0,0,0,0.00,0.00,0.00
Fri Feb 26 2016 01:00:00 GMT+0100 (Central European Standard Time),16857,N,0,0,0,0,0.00,0.00,0.00
Sat Feb 27 2016 01:00:00 GMT+0100 (Central European Standard Time),16858,N,0,0,0,0,0.00,0.00,0.00
Sun Feb 28 2016 01:00:00 GMT+0100 (Central European Standard Time),16859,N,0,0,0,0,0.00,0.00,0.00
Mon Feb 29 2016 01:00:00 GMT+0100 (Central European Standard Time),16860,N,0,0,0,0,0.00,0.00,0.00
Tue Mar 01 2016 01:00:00 GMT+0100 (Central European Standard Time),16861,N,0,0,0,0,0.00,0.00,0.00
Wed Mar 02 2016 01:00:00 GMT+0100 (Central European Standard Time),16862,N,0,0,0,0,0.00,0.00,0.00
Thu Mar 03 2016 01:00:00 GMT+0100 (Central European Standard Time),16863,N,0,0,0,0,0.00,0.00,0.00
Fri Mar 04 2016 01:00:00 GMT+0100 (Central European Standard Time),16864,N,0,0,0,0,0.00,0.00,0.00
Sat Mar 05 2016 01:00:00 GMT+0100 (Central European Standard Time),16865,N,0,0,0,0,0.00,0.00,0.00
Sun Mar 06 2016 01:00:00 GMT+0100 (Central European Standard Time),16866,N,0,0,0,0,0.00,0.00,0.00
Mon Mar 07 2016 01:00:00 GMT+0100 (Central European Standard Time),16867,N,0,0,0,0,0.00,0.00,0.00
Tue Mar 08 2016 01:00:00 GMT+0100 (Central European Standard Time),16868,N,0,0,0,0,0.00,0.00,0.00
Wed Mar 09 2016 01:00:00 GMT+0100 (Central European Standard Time),16869,N,0,0,0,0,0.00,0.00,0.00
Thu Mar 10 2016 01:00:00 GMT+0100 (Central European Standard Time),16870,N,0,0,0,0,0.00,0.00,0.00
Fri Mar 11 2016 01:00:00 GMT+0100 (Central European Standard Time),16871,N,0,0,0,0,0.00,0.00,0.00
Sat Mar 12 2016 01:00:00 GMT+0100 (Central European Standard Time),16872,N,0,0,0,0,0.00,0.00,0.00
Sun Mar 13 2016 01:00:00 GMT+0100 (Central European Standard Time),16873,N,0,0,0,0,0.00,0.00,0.00
Mon Mar 14 2016 01:00:00 GMT+0100 (Central European Standard Time),16874,N,0,0,0,0,0.00,0.00,0.00
Tue Mar 15 2016 01:00:00 GMT+0100 (Central European Standard Time),16875,N,0,0,0,0,0.00,0.00,0.00
Wed Mar 16 2016 01:00:00 GMT+0100 (Central European Standard Time),16876,N,0,0,0,0,0.00,0.00,0.00
Thu Mar 17 2016 01:00:00 GMT+0100 (Central European Standard Time),16877,N,0,0,0,0,0.00,0.00,0.00
Fri Mar 18 2016 01:00:00 GMT+0100 (Central European Standard Time),16878,N,0,0,0,0,0.00,0.00,0.00
Sat Mar 19 2016 01:00:00 GMT+0100 (Central European Standard Time),16879,N,0,0,0,0,0.00,0.00,0.00
Sun Mar 20 2016 01:00:00 GMT+0100 (Central European Standard Time),16880,N,0,0,0,0,0.00,0.00,0.00
Mon Mar 21 2016 01:00:00 GMT+0100 (Central European Standard Time),16881,N,0,0,0,0,0.00,0.00,0.00
Tue Mar 22 2016 01:00:00 GMT+0100 (Central European Standard Time),16882,N,0,0,0,0,0.00,0.00,0.00
Wed Mar 23 2016 01:00:00 GMT+0100 (Central European Standard Time),16883,N,0,0,0,0,0.00,0.00,0.00
Thu Mar 24 2016 01:00:00 GMT+0100 (Central European Standard Time),16884,N,0,0,0,0,0.00,0.00,0.00
Fri Mar 25 2016 01:00:00 GMT+0100 (Central European Standard Time),16885,N,0,0,0,0,0.00,0.00,0.00
Sat Mar 26 2016 01:00:00 GMT+0100 (Central European Standard Time),16886,N,0,0,0,0,0.00,0.00,0.00
